id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s,daily_paper_code,data_time
2648,2.8,2.57,20,31.12,1092.45,9319.23,4548362,2.8,2.57,20,31.12,0,0,7154169,lqgz,15/6/2023 15:00:11
2649,2.8,2.59,20.05,31.58,1092.45,9319.23,4548362,2.8,2.59,20.05,31.58,0,0,7154169,lqgz,15/6/2023 16:00:01
2650,2.8,2.62,19.9,30.84,1092.45,9319.23,4548362,2.8,2.62,19.9,30.84,0,0,7154169,lqgz,15/6/2023 17:00:13
2651,2.8,2.62,19.24,28.94,1092.45,9319.23,4548362,2.8,2.62,19.24,28.94,0,0,7154169,lqgz,15/6/2023 18:00:00
2652,2.8,2.63,18.89,26.8,1092.45,9319.23,4548362,2.8,2.63,18.89,26.8,0,0,7154169,lqgz,15/6/2023 19:00:00
2653,2.87,2.61,20.2,28.05,1092.45,9319.23,4548362,2.87,2.61,20.2,28.05,0,0,7154169,lqgz,15/6/2023 20:00:13
2654,2.95,2.55,20.97,31.34,1092.45,9319.23,4548362,2.95,2.55,20.97,31.34,0,0,7154169,lqgz,15/6/2023 21:00:00
2655,2.8,2.49,20.56,32.27,1092.45,9319.23,4548362,2.8,2.49,20.56,32.27,0,0,7154169,lqgz,15/6/2023 22:00:11
2656,2.65,2.45,20.17,32.37,1092.45,9319.23,4548362,2.65,2.45,20.17,32.37,0,0,7154169,lqgz,15/6/2023 23:00:01
2657,2.58,2.43,21.16,31.98,1092.45,9319.23,4548362,2.58,2.43,21.16,31.98,0,0,7154169,lqgz,16/6/2023 00:00:35
2658,2.89,2.43,21.88,31.78,1092.45,9319.23,4548362,2.89,2.43,21.88,31.78,0,0,7154169,lqgz,16/6/2023 01:00:14
2659,2.85,2.43,21.45,31.28,1092.45,9319.23,4548362,2.85,2.43,21.45,31.28,0,0,7154169,lqgz,16/6/2023 02:00:05
2660,2.85,2.42,21.69,30.89,1092.45,9319.23,4548362,2.85,2.42,21.69,30.89,0,0,7154169,lqgz,16/6/2023 03:00:11
2661,2.85,2.41,21.84,30.59,1092.45,9319.23,4548362,2.85,2.41,21.84,30.59,0,0,7154169,lqgz,16/6/2023 04:00:14
2662,2.85,2.4,21.92,30.55,1092.45,9319.23,4548362,2.85,2.4,21.92,30.55,0,0,7154169,lqgz,16/6/2023 05:00:04
2663,2.7,2.38,19.83,30.77,1092.45,9319.23,4548362,2.7,2.38,19.83,30.77,0,0,7154169,lqgz,16/6/2023 06:00:14
2664,2.96,2.34,21.18,31.94,1092.45,9319.23,4548362,2.96,2.34,21.18,31.94,0,0,7154169,lqgz,16/6/2023 07:00:30
2665,2.82,2.3,22.01,33.73,1092.45,9319.23,4548362,2.82,2.3,22.01,33.73,0,0,7154169,lqgz,16/6/2023 08:00:00
2666,2.63,2.39,18.46,23.79,1092.45,9319.23,4548362,2.63,2.39,18.46,23.79,0,0,7154169,lqgz,16/6/2023 09:00:18
2667,2.67,2.44,18.74,25.05,1092.45,9319.23,4548362,2.67,2.44,18.74,25.05,0,0,7154169,lqgz,16/6/2023 10:00:12
2668,2.64,2.47,19.14,27.8,1092.45,9319.23,4548362,2.64,2.47,19.14,27.8,0,0,7154169,lqgz,16/6/2023 11:00:16
2669,2.55,2.39,23,29.63,1092.45,9319.23,4548362,2.55,2.39,23,29.63,0,0,7154169,lqgz,16/6/2023 12:00:00
2670,2.6,2.4,18.97,26.61,1092.45,9319.23,4548362,2.6,2.4,18.97,26.61,0,0,7154169,lqgz,16/6/2023 13:00:10
2671,2.66,2.46,19.05,26.65,1092.45,9319.23,4548362,2.66,2.46,19.05,26.65,0,0,7154169,lqgz,16/6/2023 14:00:01
2672,2.72,2.53,19.16,27.23,1092.45,9319.23,4548362,2.72,2.53,19.16,27.23,0,0,7154169,lqgz,16/6/2023 15:00:17
2673,2.78,2.58,19.19,26.97,1092.45,9319.23,4548362,2.78,2.58,19.19,26.97,0,0,7154169,lqgz,16/6/2023 16:00:19
